	ISO_country	Cruise_ID	Latitude	Longitude	Year	Month	Day	Time	WOD_unique	depth(m)	qc_flag	Temp	qc_flag.1	Sal	qc_flag.2	Oxy	qc_flag.3	Phos	qc_flag.4	dum5	qc_flag.5	Sil	qc_flag.6	dum7	qc_flag.7	NO3	qc_flag.8	pH	qc_flag.9	dum10	qc_flag.10	Chl	qc_flag.11	dum12	qc_flag.12	dum13	qc_flag.13	dum14	qc_flag.14	dum15	qc_flag.15	dum16	qc_flag.16	Alk	qc_flag.17	dum18	qc_flag.18	dum19	qc_flag.19	pCO2	qc_flag.20	DIC	qc_flag.21	dum22	qc_flag.22	dum23	qc_flag.23	BAC	qc_flag.24	dum25	qc_flag.25	dum26	qc_flag.26	dum27	qc_flag.27	dum28	qc_flag.28	dum29	qc_flag.29	dum30	qc_flag.30	dum31	qc_flag.31	dum32	qc_flag.32	Trit	qc_flag.33	He	qc_flag.34	dHE3	qc_flag.35	dC14	qc_flag.36	dC13	qc_flag.37	Arg	qc_flag.38	Neo	qc_flag.39	CFC11	qc_flag.40	CFC12	qc_flag.41	CFC113	qc_flag.42	O18	qc_flag.43
693	US	8070	13.727	-60.577	1966	11	12	4.7	491616	458	0	8.61	0	35	0	-99.99	0	-99.99	0																																																																														
694	US	8070	13.727	-60.577	1966	11	12	4.7	491616	465	0	8.5	0	34.98	0	-99.99	0	-99.99	0																																																																														
695	US	8070	13.727	-60.577	1966	11	12	4.7	491616	473	2	8.42	0	34.99	0	-99.99	0	-99.99	0																																																																														
696	US	8070	13.727	-60.577	1966	11	12	4.7	491616	480	2	8.32	0	34.95	0	-99.99	0	-99.99	0																																																																														
697	US	8070	13.727	-60.577	1966	11	12	4.7	491616	488	2	8.31	0	35.04	0	-99.99	0	-99.99	0																																																																														
698	US	8070	13.727	-60.577	1966	11	12	4.7	491616	495	2	8.31	0	34.91	0	-99.99	0	-99.99	0																																																																														
699	US	8070	13.727	-60.577	1966	11	12	4.7	491616	503	2	8.52	0	35.07	0	-99.99	0	-99.99	0																																																																														
700	US	8070	13.727	-60.577	1966	11	12	4.7	491616	510	2	8.53	0	35.06	0	-99.99	0	-99.99	0																																																																														
701	US	8070	13.727	-60.577	1966	11	12	4.7	491616	518	2	8.42	0	35.02	0	-99.99	0	-99.99	0																																																																														
702	US	8070	13.727	-60.577	1966	11	12	4.7	491616	525	0	8.38	0	35.03	0	-99.99	0	-99.99	0																																																																														
703	US	1607	14.217	-60.517	1967	2	22	21.9	497742	0	0	26.44	0	35.766	0	200	0	0.13	0																																																																														
704	US	1607	14.217	-60.517	1967	2	22	21.9	497742	77	0	26.3	0	36.09	0	197	0	0.2	0																																																																														
705	US	1607	14.217	-60.517	1967	2	22	21.9	497742	129	0	22.07	0	36.278	0	175	0	0.42	0																																																																														
706	US	1607	14.217	-60.517	1967	2	22	21.9	497742	155	0	21.26	0	-99.99	0	149	0	0.39	0																																																																														
707	US	1607	14.217	-60.517	1967	2	22	21.9	497742	180	0	19.32	0	36.566	0	147	0	0.54	0																																																																														
708	US	1607	14.217	-60.517	1967	2	22	21.9	497742	207	0	17.87	0	36.548	0	141	0	0.56	0																																																																														
709	US	1607	14.217	-60.517	1967	2	22	21.9	497742	258	0	15.61	0	-99.99	0	129	0	0.82	0																																																																														
710	US	1607	14.217	-60.517	1967	2	22	21.9	497742	310	0	13.83	0	35.723	0	121	0	1.12	0																																																																														
711	US	1607	14.217	-60.517	1967	2	22	21.9	497742	415	0	9.43	0	35.004	0	122	0	1.64	0																																																																														
712	US	1607	14.217	-60.517	1967	2	22	21.9	497742	522	0	7.01	0	34.971	0	127	0	1.76	0																																																																														
713	US	1607	14.033	-60.567	1967	2	23	3.2	497777	0	0	26.43	0	35.997	0	196	0	0.16	0																																																																														
714	US	1607	14.033	-60.567	1967	2	23	3.2	497777	43	0	26.44	0	-99.99	0	200	0	0.16	0																																																																														
715	US	1607	14.033	-60.567	1967	2	23	3.2	497777	78	0	26.43	0	36.071	0	197	0	0.23	0																																																																														
716	US	1607	14.033	-60.567	1967	2	23	3.2	497777	108	0	24.54	0	-99.99	0	184	0	0.2	0																																																																														
717	US	1607	14.033	-60.567	1967	2	23	3.2	497777	121	0	22.33	0	-99.99	0	170	0	0.5	0																																																																														
718	US	1607	14.033	-60.567	1967	2	23	3.2	497777	173	0	19.45	0	-99.99	0	145	0	0.64	0																																																																														
719	US	1607	14.033	-60.567	1967	2	23	3.2	497777	216	0	17.14	0	36.348	0	151	0	0.66	0																																																																														
720	US	1607	14.033	-60.567	1967	2	23	3.2	497777	259	0	15.59	0	-99.99	0	136	0	0.95	0																																																																														
721	US	1607	14.033	-60.567	1967	2	23	3.2	497777	346	0	12.58	0	-99.99	0	122	0	1.5	0																																																																														
722	US	1607	14.033	-60.567	1967	2	23	3.2	497777	436	0	9.21	0	-99.99	0	122	0	1.8	0																																																																														
723	US	1754	13.583	-61.467	1967	12	13	17.2	526002	0	0	27.39	0	35.931	0	202	0	0.2	0																																																																														
724	US	1754	13.583	-61.467	1967	12	13	17.2	526002	18	0	27.29	0	35.931	0	197	0	0.18	0																																																																														
725	US	1754	13.583	-61.467	1967	12	13	17.2	526002	34	0	27.28	0	35.938	0	205	0	0.16	0																																																																														
726	US	1754	13.583	-61.467	1967	12	13	17.2	526002	52	0	26.91	0	36.412	0	213	0	0.16	0																																																																														
727	US	1754	13.583	-61.467	1967	12	13	17.2	526002	60	0	-99.99	0	36.878	0	212	0	0.19	0																																																																														
728	US	1754	13.583	-61.467	1967	12	13	17.2	526002	69	0	24.64	0	36.936	0	197	0	0.24	0																																																																														
729	US	1754	13.583	-61.467	1967	12	13	17.2	526002	77	0	24.02	0	36.992	0	191	0	0.25	0																																																																														
730	US	1754	13.583	-61.467	1967	12	13	17.2	526002	86	0	23.53	0	37.005	0	183	0	0.26	0																																																																														
731	US	1754	13.583	-61.467	1967	12	13	17.2	526002	103	0	22.58	0	37.054	0	183	0	0.3	0																																																																														
732	US	1754	13.583	-61.467	1967	12	13	17.2	526002	129	0	19.64	0	36.712	0	179	0	0.64	0																																																																														
733	US	1754	13.583	-61.467	1967	12	13	17.2	526002	173	0	-99.99	0	36.488	0	174	0	0.65	0																																																																														
734	US	1754	13.583	-61.467	1967	12	13	17.2	526002	433	0	9.11	0	34.99	0	125	0	2.08	0																																																																														
735	US	1754	13.583	-61.467	1967	12	13	17.2	526002	871	0	5.64	0	34.829	0	176	0	2.23	0																																																																														
736	US	1754	13.583	-61.467	1967	12	13	17.2	526002	1309	0	4.34	0	34.98	0	206	0	2.03	0																																																																														
737	US	1754	13.583	-61.467	1967	12	13	17.2	526002	1748	0	4.11	0	34.992	0	211	0	1.82	0																																																																														
738	US	1754	13.583	-61.467	1967	12	13	17.2	526002	2185	0	-99.99	0	35.003	0	-99.99	0	1.8	0																																																																														
739	VE	13	14	-61.5	1968	4	20	14.3	535709	0	0	27.71	0	35.72	0	206	0	1.04	0																																																																														
740	VE	13	14	-61.5	1968	4	20	14.3	535709	10	0	27.29	0	35.78	0	196	0	0.985	0																																																																														
741	VE	13	14	-61.5	1968	4	20	14.3	535709	20	0	27.22	0	35.71	0	197	0	0.995	0																																																																														
742	VE	13	14	-61.5	1968	4	20	14.3	535709	30	0	27.12	0	35.79	0	196	0	0.985	0																																																																														
743	VE	13	14	-61.5	1968	4	20	14.3	535709	50	0	26.67	0	35.91	0	196	0	0.985	0																																																																														
744	VE	13	14	-61.5	1968	4	20	14.3	535709	75	0	23.33	0	36.26	0	172	0	0.82	0																																																																														
745	VE	13	14	-61.5	1968	4	20	14.3	535709	100	0	19.08	0	36.36	0	145	0	0.63	0																																																																														
746	VE	13	14	-61.5	1968	4	20	14.3	535709	150	0	16.37	0	36.11	0	137	0	0.58	0																																																																														
747	VE	13	14	-61.5	1968	4	20	14.3	535709	200	0	13.15	0	35.53	0	132	0	0.52	0																																																																														
